sequenceID,min.log.lambda,max.log.lambda
468_chr4,-1.40033283950732,inf
469_chr1,-0.407247664656146,inf
469_chr11,-2.27343153799502,inf
469_chr17,-2.33840693954988,inf
469_chr2,-4.10454180924175,inf
469_chr3,-2.61844733918787,inf
469_chr4,-1.61754466101121,inf
46_chr1,-inf,1.84045163071972
46_chr11,-inf,2.09714915464743
46_chr17,-inf,1.28399846698567
46_chr2,-3.17236835283332,inf
46_chr3,-inf,0.631919496558247
46_chr4,-inf,1.53626855874073
470_chr1,-0.776391356447003,inf
470_chr11,-2.37983303749152,inf
470_chr17,-inf,0.684729544069603
470_chr2,-2.62723937459492,inf
470_chr3,-2.60175564181732,inf
470_chr4,-1.91859185705155,inf
471_chr1,-0.553478885768963,inf
471_chr11,-1.7400734123137,inf
471_chr17,-2.46141903380907,inf
471_chr2,-2.30656685155236,inf
471_chr3,-2.81927245637934,inf
471_chr4,-2.49116867807563,inf
472_chr1,-inf,1.65434873940578
472_chr11,-0.536483812489265,inf
472_chr17,-0.49355244159459,inf
472_chr2,-0.375682774610316,inf
472_chr3,-0.617026293079136,inf
472_chr4,-0.470928758621579,inf
473_chr1,0.275000978512263,inf
473_chr11,-1.70942847992014,inf
473_chr17,-0.982729567266745,inf
473_chr2,-2.23980258083446,inf
473_chr3,-1.83995363488266,inf
473_chr4,-1.38925550331925,inf
474_chr1,-0.214854783861014,inf
474_chr11,-inf,2.32870256041095
474_chr17,-inf,2.58389964361098
474_chr2,-1.14606292282674,inf
474_chr3,-2.73061765406308,inf
474_chr4,-1.35854540762989,inf
475_chr1,-0.153907209026107,inf
475_chr11,-1.42133035817961,inf
475_chr17,-1.93670072232514,inf
475_chr2,-1.21678597924641,inf
475_chr3,-1.77285628195513,inf
475_chr4,-2.33130573982876,inf
476_chr1,-1.58420137487117,inf
476_chr11,-0.810323138586883,inf
476_chr17,-2.33536831391886,inf
476_chr2,0.118744954213761,inf
476_chr3,-1.66758456293304,inf
476_chr4,-0.730185849249777,inf
477_chr1,-0.330694920356091,inf
477_chr11,-1.51061962245286,inf
477_chr17,-1.21472918007645,inf
477_chr2,-1.30843708513216,inf
477_chr3,-2.53592967609919,inf
477_chr4,-1.69021038237843,inf
478_chr1,0.371056003188766,inf
478_chr11,-0.923811303720697,inf
478_chr17,-2.4319321536766,inf
478_chr2,-2.51399689996539,inf
478_chr3,-1.91661212486081,inf
478_chr4,-2.31774996915887,inf
479_chr1,0.145030757281378,inf
479_chr11,-inf,0.896499443141416
479_chr17,-inf,1.07190183222955
479_chr2,-2.98647204509594,inf
479_chr3,-2.41491060435979,inf
479_chr4,-2.35331509975294,inf
47_chr1,1.05754893379798,inf
47_chr11,-0.848516805528328,inf
47_chr17,-0.923868179414906,inf
47_chr2,-0.91657322875107,inf
47_chr3,-1.29409928716347,inf
47_chr4,-0.0326272236491007,inf
480_chr1,-0.418110647849916,inf
480_chr11,-1.56969925927759,inf
480_chr17,-1.78436337156663,inf
480_chr2,-2.01229781272144,inf
480_chr3,-2.62251321238829,inf
480_chr4,-1.51972049685071,inf
481_chr1,0.264478814796849,inf
481_chr11,-0.894279945951679,inf
481_chr17,-2.60766126269877,inf
481_chr2,-1.76038873000591,inf
481_chr3,-1.98646109144166,inf
481_chr4,-1.82557564272416,inf
482_chr1,-1.53620501385935,inf
482_chr11,-inf,0.325064966475734
482_chr17,-inf,-0.506052911898653
482_chr2,-inf,0.37575842049736
482_chr3,-1.66891997279945,inf
482_chr4,-1.57680765910199,inf
483_chr1,0.532413283640152,inf
483_chr11,-1.46908676933071,inf
483_chr17,-2.18214302027964,inf
483_chr2,0.841603469464401,inf
483_chr3,-1.85479543779171,inf
483_chr4,-1.09606821779313,inf
484_chr1,-0.339302556510227,inf
484_chr11,-2.38394495963568,inf
484_chr17,-3.03789115030437,inf
484_chr2,-3.86507216648227,inf
484_chr3,-2.06712537541403,inf
484_chr4,-2.39329217415675,inf
485_chr1,-0.655887262948739,inf
485_chr11,-2.49845626011303,inf
485_chr17,-1.42993333441191,inf
485_chr2,-2.70840601097616,inf
485_chr3,-2.73754608760075,inf
485_chr4,-1.88523750747956,inf
486_chr1,0.715704127320502,inf
486_chr11,-1.56846348439409,inf
486_chr17,-2.16475176290425,inf
486_chr2,-3.14064841711333,inf
486_chr3,-1.99167008513148,inf
486_chr4,-1.39437672204699,inf
487_chr1,-0.469778449219518,inf
487_chr11,-inf,1.42715620093312
487_chr17,-inf,2.05660149631238
487_chr2,-inf,0.10662313093128
487_chr3,-2.56673656673986,inf
488_chr1,-inf,3.51008382110499
488_chr11,0.194716793528001,inf
488_chr17,-1.79333142457349,inf
488_chr2,-inf,4.2463646508084
488_chr3,-0.648578828500836,inf
488_chr4,-1.25500816695625,inf
489_chr1,-2.49555121374397,inf
489_chr11,-4.13501412044278,inf
489_chr17,-2.83837196530943,inf
489_chr2,-4.39689101108107,inf
489_chr3,-3.43813162882072,inf
489_chr4,-3.23676311216185,inf
48_chr1,-1.29293765625494,inf
48_chr11,-3.4561899706806,inf
48_chr17,-2.86438043397372,inf
48_chr2,-3.31622761118872,inf
48_chr3,-2.96192491649742,inf
48_chr4,-3.7723319114597,inf
490_chr1,-1.05573896839026,inf
490_chr11,-4.61477597989649,inf
490_chr17,-1.40737362307379,inf
490_chr2,-1.60466149250488,inf
490_chr3,-2.64874730713176,inf
490_chr4,-2.05808478504958,inf
491_chr1,-1.41855458463529,inf
491_chr11,-2.3493993685629,inf
491_chr17,-0.494319776652018,inf
491_chr2,-1.51881902698885,inf
491_chr3,-2.32541289803593,inf
491_chr4,-2.24900096238349,inf
492_chr1,-0.450886175917796,inf
492_chr11,-1.02776373978849,inf
492_chr17,-0.240710481956239,inf
492_chr2,-1.22103545426118,inf
492_chr3,-1.15166918914308,inf
492_chr4,-1.74963358387434,inf
493_chr1,-0.176905081303107,inf
493_chr11,-1.85254182750464,inf
493_chr17,-0.906939823104136,inf
493_chr2,-1.7997539995134,inf
493_chr3,-2.39509486460566,inf
493_chr4,-1.15159828725925,inf
494_chr1,-1.52710827317195,inf
494_chr11,-2.84528857112147,inf
494_chr17,-2.40416554243076,inf
494_chr2,-2.86657759564397,inf
494_chr3,-1.12356528033805,inf
494_chr4,-1.93942620877852,inf
495_chr1,-1.13663927913535,inf
495_chr11,-2.77097350052964,inf
495_chr2,-3.56752645060065,inf
495_chr3,-inf,-0.0421133080923384
495_chr4,-3.16428285942625,inf
496_chr1,-2.1172605999517,inf
496_chr11,-inf,-1.20578371477536
496_chr17,-inf,-0.951610512156007
496_chr2,-1.67765963339453,inf
496_chr3,-2.70698016915288,inf
496_chr4,-2.67923953821491,inf
498_chr1,-1.63312504447299,inf
498_chr11,-1.57610238107605,inf
498_chr17,-0.551023389768516,inf
498_chr2,-2.84271674097755,inf
498_chr3,-2.17270545240099,inf
498_chr4,-2.37945413008184,inf
499_chr1,-1.88643041574551,inf
499_chr11,-inf,1.47292499335622
499_chr17,-inf,0.863822119356098
499_chr2,-2.42119133313528,inf
499_chr3,-2.97510040937008,inf
499_chr4,-1.35371013050804,inf
49_chr1,-1.29397159667675,inf
49_chr11,-3.06669649204961,inf
49_chr17,-2.67898552382147,inf
49_chr2,-3.33551679146435,inf
49_chr3,-3.56860709381624,inf
49_chr4,-2.3659324679536,inf
4_chr1,-inf,3.26518538624204
4_chr11,-inf,0.492585941448175
4_chr17,-inf,2.13713710441581
4_chr2,-inf,1.13643272732406
4_chr3,-inf,2.27284346410842
4_chr4,-inf,1.38565083489553
501_chr1,0.75017371793405,inf
501_chr11,0.524644020900911,inf
501_chr17,1.0060336255044,inf
501_chr2,1.01373886942126,inf
501_chr3,0.0001557350104701,inf
501_chr4,2.37079427290014,inf
503_chr1,-2.30841884699003,inf
503_chr11,-inf,1.79712351557468
503_chr17,-inf,0.226541127419904
503_chr2,-inf,0.817298608456839
503_chr3,-1.24183854386369,inf
503_chr4,-2.12756460566245,inf
504_chr1,-inf,3.82377790028098
504_chr11,-0.976668435345374,inf
504_chr17,-inf,0.477719678332816
504_chr2,-inf,4.2631475604779
504_chr3,-0.989283198590717,inf
504_chr4,-0.225684159419823,inf
505_chr1,-inf,3.75153654239642
505_chr11,-2.68183882990867,inf
505_chr17,-inf,1.44225441950573
505_chr2,-inf,1.87065897057584
505_chr3,-2.11643469558538,inf
505_chr4,-2.73759994653128,inf
506_chr1,1.32708671192097,inf
506_chr11,-0.67943339831464,inf
506_chr17,-0.545811765925305,inf
506_chr2,-0.52355656525862,inf
506_chr3,-0.918839483729668,inf
506_chr4,-0.598133931330141,inf
507_chr1,-0.0192208318253673,inf
507_chr11,-0.419352762321445,inf
507_chr17,0.698640890005704,inf
507_chr2,-0.3173822419012,inf
507_chr3,-0.62103391874494,inf
507_chr4,-0.149495182912201,inf
508_chr1,2.35623699471651,inf
508_chr11,-inf,5.63750407881592
508_chr17,-inf,5.10227955412241
508_chr2,1.2835420868317,inf
508_chr3,-inf,5.78923805915861
508_chr4,2.43926105633143,inf
509_chr1,-0.0925214293981922,inf
509_chr11,-2.50295094290082,inf
509_chr17,-1.42707467248801,inf
509_chr2,-2.44547773366654,inf
509_chr3,-2.27888177480078,inf
509_chr4,-1.92269191938744,inf
50_chr1,-inf,2.61406621077438
50_chr11,-inf,1.0774438044027
50_chr17,-inf,1.5664812214693
50_chr2,-inf,1.24281920323169
50_chr3,-inf,1.68216629612872
50_chr4,-1.87691916360501,inf
510_chr1,-1.47885120053773,inf
510_chr11,-3.14866887396601,inf
510_chr17,-2.44756890260189,inf
510_chr2,-2.09393992513657,inf
510_chr3,-2.03906400524557,inf
510_chr4,-2.01047716254277,inf
511_chr1,-0.324485170502349,inf
511_chr11,-1.98124377748364,inf
511_chr17,-2.24008184641805,inf
511_chr2,-2.39766235715802,inf
511_chr3,-3.09657561568447,inf
511_chr4,-1.35516019375685,inf
512_chr1,3.63714717672002,inf
512_chr11,2.8143724518629,inf
512_chr17,2.38069740331482,inf
512_chr2,2.25462421440106,inf
512_chr3,3.03073258836712,inf
512_chr4,3.03828065930405,inf
513_chr1,-2.28172557795702,inf
513_chr11,-inf,1.66464474963298
513_chr17,-inf,2.06014902646282
513_chr2,-4.01464002984445,inf
513_chr3,-3.53173472707878,inf
513_chr4,-2.03931169663179,inf
515_chr1,-1.82849643014899,inf
515_chr11,-1.74755676199397,inf
515_chr17,-1.35066413952489,inf
515_chr2,-1.45263784543808,inf
515_chr3,-2.58862784573856,inf
515_chr4,-2.74524066411786,inf
516_chr1,-inf,0.476029533426049
516_chr11,-2.49464822023928,inf
516_chr17,-3.08410945100522,inf
516_chr2,-inf,0.0670009402291593
516_chr3,-3.1566227351761,inf
516_chr4,-3.23695686500084,inf
519_chr1,-1.36262527473467,inf
519_chr11,-2.27883544551401,inf
519_chr17,-3.05095971846127,inf
519_chr2,-3.19328229084772,inf
519_chr3,-2.59806341750561,inf
519_chr4,-2.82149531007551,inf
51_chr1,0.0127322377017209,inf
51_chr11,-2.20754059330045,inf
51_chr17,-2.65407858011017,inf
51_chr2,-2.95780809804966,inf
51_chr3,-3.10356259633835,inf
51_chr4,-1.6465517793645,inf
520_chr1,3.47186933479994,inf
520_chr11,1.8302967114923,inf
520_chr17,0.849863480210831,inf
520_chr2,2.1682631996891,inf
520_chr3,1.71123157911315,inf
520_chr4,2.44978715114432,inf
521_chr1,0.289663132444655,inf
521_chr11,-1.67457012672594,inf
521_chr17,-1.90148525327549,inf
521_chr2,-2.33339391604689,inf
521_chr3,-1.96604580170496,inf
521_chr4,-1.83766830579382,inf
522_chr1,-inf,0.365590882091904
522_chr11,-inf,1.66633348011723
522_chr17,-inf,1.8474077270499
522_chr2,-2.95174188027955,inf
522_chr3,-inf,1.96846097632636
522_chr4,-inf,0.6988451632262
523_chr1,-0.720495305844602,inf
523_chr11,-2.61019542746254,inf
523_chr17,-1.10129926231231,inf
523_chr2,-1.1610290705529,inf
523_chr3,-2.80812902220321,inf
523_chr4,-1.99597815458259,inf
524_chr1,0.913045569139041,inf
524_chr11,0.405318556664644,inf
524_chr17,1.0066710591151,inf
524_chr2,0.593833927076364,inf
524_chr3,0.0606575200640264,inf
524_chr4,1.06404841737084,inf
525_chr1,-0.87303073886186,inf
525_chr11,-3.2463459566136,inf
525_chr17,-2.99504162410695,inf
525_chr2,-4.27565478149113,inf
525_chr3,-3.40879707090506,inf
525_chr4,-2.39485713141363,inf
526_chr1,-1.29803077654186,inf
526_chr11,-2.6353188438252,inf
526_chr17,-1.28105056480535,inf
526_chr2,-2.10469865690707,inf
526_chr3,-3.2758802506734,inf
526_chr4,-3.94160275585214,inf
527_chr1,-1.04007443045698,inf
527_chr11,-3.26089100270592,inf
527_chr17,-1.49834570518497,inf
527_chr2,-3.43819156184334,inf
527_chr3,-3.43041876747159,inf
527_chr4,-2.78479354197064,inf
528_chr1,-0.580909555578144,inf
528_chr11,-2.61040811595484,inf
528_chr17,-2.30503641689581,inf
528_chr2,-1.87283116354752,inf
528_chr3,-2.11011962511191,inf
528_chr4,-1.12923160498239,inf
529_chr1,-0.639220949414219,inf
529_chr11,-2.13210754494653,inf
529_chr17,-1.64861899963724,inf
529_chr2,-0.805969260893988,inf
529_chr3,-2.51979195661948,inf
529_chr4,-2.45832661172759,inf
52_chr1,-0.452426660855181,inf
52_chr11,0.338716218064312,inf
52_chr17,-1.42388771569482,inf
52_chr2,-2.60386320668509,inf
52_chr3,-2.88083442649497,inf
52_chr4,-1.95131044889145,inf
530_chr1,-1.88069377216909,inf
530_chr11,-3.49720201477678,inf
530_chr17,-3.16745668194646,inf
530_chr2,-4.44858046044807,inf
530_chr3,-3.57342922511684,inf
530_chr4,-3.22889781439711,inf
531_chr1,-2.36973353691929,inf
531_chr11,-2.57883833520272,inf
531_chr17,-3.35837933652626,inf
531_chr2,-3.46758757409552,inf
531_chr3,-3.37310338577306,inf
531_chr4,-3.40046892032822,inf
532_chr1,-0.794755069200174,inf
532_chr11,-1.42309539303154,inf
532_chr17,-2.33869747070719,inf
532_chr2,-4.03041185468841,inf
532_chr3,-3.04426923717141,inf
532_chr4,-2.12626982448993,inf
533_chr1,-0.355680323985674,inf
533_chr11,-1.53390066802364,inf
533_chr17,-0.954787305826489,inf
533_chr2,-2.5332945985918,inf
533_chr3,-2.77919898769653,inf
533_chr4,-1.4146642262914,inf
534_chr1,-1.93741458475343,inf
534_chr11,-3.04220251867189,inf
534_chr17,-2.90818683912982,inf
534_chr2,-3.22331085837388,inf
534_chr3,-2.96483653356184,inf
534_chr4,-2.80068919886971,inf
535_chr1,-1.31918192682036,inf
535_chr11,-2.35087643842079,inf
535_chr17,-3.00715265397409,inf
535_chr2,-2.8069392590512,inf
535_chr3,-3.28855603234164,inf
535_chr4,-2.71372705621138,inf
536_chr1,-0.858824366957389,inf
536_chr11,-1.28943802986375,inf
536_chr17,-2.99798284815569,inf
536_chr2,-2.74963545859035,inf
536_chr3,-2.94965551752941,inf
536_chr4,-2.13109542161464,inf
537_chr1,-inf,1.91363364418324
537_chr11,-0.412011562536033,inf
537_chr17,-0.275232509985456,inf
537_chr2,-1.18420664664553,inf
537_chr3,-1.34066238960373,inf
537_chr4,-0.0402206300502181,inf
538_chr1,-1.17852861159848,inf
538_chr11,-2.29766336997446,inf
538_chr17,-2.98298594725,inf
538_chr2,-2.40988699117297,inf
538_chr3,-2.8168240406148,inf
538_chr4,-2.6284592054378,inf
539_chr1,0.343842015642169,inf
539_chr11,-0.0692708264949548,inf
539_chr17,-0.234693277249174,inf
539_chr2,-0.910002555812616,inf
539_chr3,0.929652769523793,inf
539_chr4,-0.0888122109672047,inf
53_chr1,-0.695405694641615,inf
53_chr11,-3.23702692397696,inf
53_chr17,-0.85171679626089,inf
53_chr2,-3.41739774529903,inf
53_chr3,-3.35269954444052,inf
53_chr4,-3.1899522459586,inf
540_chr1,0.691851948731033,inf
540_chr11,1.64893622494239,inf
540_chr17,0.523654055551281,inf
540_chr2,0.979478699625434,inf
540_chr3,0.695513768849586,inf
540_chr4,-0.0934865725749444,inf
541_chr1,1.01472142652241,inf
541_chr11,-0.0619214674008461,inf
541_chr17,1.34298817313522,inf
541_chr2,0.757935656954246,inf
541_chr3,-0.261503151052825,inf
541_chr4,0.0145231973862497,inf
542_chr1,0.691851948731033,inf
542_chr11,1.64893622494239,inf
542_chr17,0.523654055551281,inf
542_chr2,0.979478699625434,inf
542_chr3,0.695513768849586,inf
542_chr4,-0.0934865725749444,inf
543_chr1,0.761403323304091,inf
543_chr11,0.805282623869682,inf
543_chr17,0.745872880289743,inf
543_chr2,1.03192828467081,inf
543_chr3,-0.397947189982884,inf
543_chr4,0.116576390197165,inf
544_chr1,0.432262393046468,inf
544_chr11,-3.34240239411143,inf
544_chr17,-inf,0.966413227672995
544_chr2,-inf,0.90313108979871
544_chr3,-3.87781987202702,inf
544_chr4,-2.89545784591428,inf
545_chr1,-1.64782506222909,inf
545_chr11,-inf,1.45718633623485
545_chr17,-inf,1.6250296642299
545_chr2,-4.03458057276013,inf
545_chr3,-3.49803716370286,inf
545_chr4,-1.80390366097353,inf
546_chr1,-inf,5.99560703962612
546_chr11,2.0574364315451,inf
546_chr17,-inf,4.40895989061435
546_chr2,-inf,5.3495708383228
546_chr3,1.18087890806485,inf
546_chr4,3.11417935951349,inf
547_chr1,-inf,5.30555343594845
547_chr11,0.602858066586513,inf
547_chr17,-inf,4.78562369715029
547_chr2,-inf,5.67839425408406
547_chr3,-0.161810927669335,inf
547_chr4,1.96649039105453,inf
548_chr1,0.691851948731033,inf
548_chr11,1.64893622494239,inf
548_chr17,0.523654055551281,inf
548_chr2,0.979478699625434,inf
548_chr3,0.695513768849586,inf
548_chr4,-0.0934865725749444,inf
54_chr1,0.434395388639281,inf
54_chr11,-2.31201811386789,inf
54_chr17,-0.666698973611314,inf
54_chr2,-2.50870897600177,inf
54_chr3,-2.84659337473762,inf
54_chr4,-inf,0.0870156233967241
550_chr1,2.40144887279559,inf
550_chr11,1.05858844750075,inf
550_chr17,1.63730553265904,inf
550_chr2,0.897440901348062,inf
550_chr3,0.34919651925547,inf
550_chr4,1.77229993787106,inf
551_chr1,-0.237091312088611,inf
551_chr11,-2.10517798166445,inf
551_chr17,0.141233311703826,inf
551_chr2,-1.21479252195666,inf
551_chr3,-2.12592617754227,inf
551_chr4,-1.91264307204141,inf
552_chr1,0.789431441020362,inf
552_chr11,0.0685305206756342,inf
552_chr17,0.913185079308292,inf
552_chr2,0.345073214798701,inf
552_chr3,0.882683848383231,inf
552_chr4,0.428737410767984,inf
553_chr1,0.776102673663752,inf
553_chr11,0.732931686941814,inf
553_chr17,0.469061912085293,inf
553_chr2,1.31798074168431,inf
553_chr3,0.517751980104874,inf
553_chr4,0.136085037613828,inf
554_chr1,-0.567800687432783,inf
554_chr11,-2.85342623789222,inf
554_chr17,-1.28186982258587,inf
554_chr2,-2.96023535658948,inf
554_chr3,-2.74910435666604,inf
554_chr4,-3.69123703987912,inf
555_chr1,-inf,3.51424679358608
555_chr11,-0.240009767116303,inf
555_chr17,1.27283776388805,inf
555_chr2,0.647273977733535,inf
555_chr3,-0.457059841046106,inf
555_chr4,1.25641764754496,inf
556_chr1,-0.331340363580543,inf
556_chr11,-2.13258260829672,inf
556_chr17,-1.46746381869451,inf
556_chr2,-1.49859064637619,inf
556_chr3,-2.28620182762153,inf
556_chr4,-1.91105832114511,inf
557_chr1,3.45623083952457,inf
557_chr11,1.6085770987767,inf
557_chr17,1.19376316251862,inf
557_chr2,2.29627609744182,inf
557_chr3,2.09556854231945,inf
557_chr4,1.19849534873956,inf
558_chr1,0.761403323304091,inf
558_chr11,0.805282623869682,inf
558_chr17,0.745872880289743,inf
558_chr2,1.03192828467081,inf
558_chr3,-0.397947189982884,inf
558_chr4,0.116576390197165,inf
559_chr1,2.36360999734902,inf
559_chr11,1.23374852386687,inf
559_chr17,2.16219916290701,inf
559_chr2,0.753376611496397,inf
559_chr3,0.418487718730282,inf
559_chr4,2.14923738292835,inf
55_chr1,-1.70701329772032,inf
55_chr11,-3.19056047906124,inf
55_chr17,-2.18891716934173,inf
55_chr2,-2.93280856237836,inf
55_chr3,-3.73500407293296,inf
55_chr4,-1.28226465638592,inf
560_chr1,0.776102673663752,inf
560_chr11,0.732931686941814,inf
560_chr17,0.469061912085293,inf
560_chr2,1.31798074168431,inf
560_chr3,0.517751980104874,inf
560_chr4,0.136085037613828,inf
561_chr1,-0.65353066084034,inf
561_chr11,-3.03721019546824,inf
561_chr17,-1.67689174545789,inf
561_chr2,-3.84000052849125,inf
561_chr3,-3.48542051379232,inf
561_chr4,-2.52056722477003,inf
563_chr1,1.79548595135767,inf
563_chr11,1.52323936097743,inf
563_chr17,2.09628007068022,inf
563_chr2,1.40765819966634,inf
563_chr3,1.60554531772911,inf
563_chr4,1.90136748833993,inf
564_chr1,-0.971267313767417,inf
564_chr11,-2.20573800226279,inf
564_chr17,-1.66838364145478,inf
564_chr2,-3.42311137116878,inf
564_chr3,-3.25232324977229,inf
564_chr4,-2.49150352989925,inf
565_chr1,1.48369951581808,inf
565_chr11,0.471731147312086,inf
565_chr17,0.77595897148128,inf
565_chr2,1.09782329634117,inf
565_chr3,0.199376962921151,inf
565_chr4,0.573091365712633,inf
566_chr1,-1.74464222064309,inf
566_chr11,-3.04888930708724,inf
566_chr17,-1.71257815853202,inf
566_chr2,-2.50152543150367,inf
566_chr3,-3.24388168851527,inf
566_chr4,-3.42696824144834,inf
567_chr1,-1.24897398343143,inf
567_chr11,-2.2853310145221,inf
567_chr17,-2.42339143584001,inf
567_chr2,-1.30956062662457,inf
567_chr3,-2.27736444640858,inf
567_chr4,-3.06803048136439,inf
568_chr1,-2.10463087283433,inf
568_chr11,-4.15898962438009,inf
568_chr17,-2.11500508149626,inf
568_chr2,-3.35379505364296,inf
568_chr3,-4.64288603348558,inf
568_chr4,-3.82810498094645,inf
569_chr1,-0.199660722454233,inf
569_chr11,-0.941360549004347,inf
569_chr17,-1.8651481663785,inf
569_chr2,-0.445409838698261,inf
569_chr3,-2.55117096039018,inf
569_chr4,-1.12288013535505,inf
56_chr1,-0.539590271720627,inf
56_chr11,-2.76710753878828,inf
56_chr17,-2.61511949827891,inf
56_chr2,-3.52153142516968,inf
56_chr3,-3.2347624977355,inf
56_chr4,-1.26767843908803,inf
570_chr1,0.535623709284961,inf
570_chr11,-1.51842824278057,inf
570_chr17,-1.44033982511142,inf
570_chr2,-1.21695208391612,inf
570_chr3,-2.34396281070014,inf
570_chr4,-1.76978318043822,inf
571_chr1,-1.22512769523304,inf
571_chr11,-2.67990820934615,inf
571_chr17,-2.53910762881928,inf
571_chr2,-4.14891648739604,inf
571_chr3,-2.21333885820848,inf
571_chr4,-3.31086865874714,inf
572_chr1,-0.82925548092531,inf
572_chr11,-3.42771369141478,inf
572_chr17,-1.68990544508789,inf
572_chr2,-3.51650120211062,inf
572_chr3,-2.93980523734854,inf
572_chr4,-2.49540894359456,inf
573_chr1,-1.0785859341251,inf
573_chr11,-3.07100551339611,inf
573_chr17,-1.38706022439033,inf
573_chr2,-2.58612786771065,inf
573_chr3,-3.3217826405466,inf
573_chr4,-2.43983871237258,inf
574_chr1,-1.40509230444342,inf
574_chr11,-3.17189645928333,inf
574_chr17,-0.543695721850063,inf
574_chr2,-1.88648200270081,inf
574_chr3,-2.38662812299304,inf
574_chr4,-2.20705347441456,inf
575_chr1,-0.85302687121516,inf
575_chr11,-1.61706001875104,inf
575_chr17,-1.90873059388816,inf
575_chr2,-1.92888115679325,inf
575_chr3,-2.32929408813318,inf
575_chr4,-2.50332641020796,inf
576_chr1,1.5751781608057,inf
576_chr11,-0.0348794358482797,inf
576_chr17,-1.10227535567163,inf
576_chr2,-1.61003100337364,inf
576_chr3,-0.559110098301705,inf
576_chr4,-0.467190277454731,inf
577_chr1,-1.74884561971617,inf
577_chr11,-2.41608050969156,inf
577_chr17,-1.85079537398073,inf
577_chr2,-2.12547976782181,inf
577_chr3,-2.45888083780586,inf
577_chr4,-2.93450732883534,inf
578_chr1,-1.12215629365223,inf
578_chr11,-2.82308834062715,inf
578_chr17,-1.29947184603478,inf
578_chr2,-2.36591976001701,inf
578_chr3,-3.07463444631315,inf
578_chr4,-2.10933757275479,inf
579_chr1,-0.914438319818116,inf
579_chr11,-3.0491510079256,inf
579_chr17,-0.642426546060613,inf
579_chr2,-2.29074577465435,inf
579_chr3,-3.13078368458227,inf
579_chr4,-1.96844234603312,inf
57_chr1,0.95904629409053,inf
57_chr11,-1.5268991253433,inf
57_chr2,-1.05682700546683,inf
57_chr3,-1.37920755931077,inf
57_chr4,-1.4283767149599,inf
580_chr1,-2.18706217927438,inf
580_chr11,-4.190165775681,inf
580_chr17,-1.37285676376436,inf
580_chr2,-3.74131248402222,inf
580_chr3,-3.10840251031383,inf
580_chr4,-2.98924122025831,inf
581_chr1,-0.786171727813867,inf
581_chr11,-2.83516797869031,inf
581_chr17,-2.23507895410963,inf
581_chr2,-3.73400315643769,inf
581_chr3,-2.12485695463272,inf
581_chr4,-1.50331581257342,inf
582_chr1,-2.08193638816241,inf
582_chr11,-2.90316061774078,inf
582_chr17,-2.19512772602748,inf
582_chr2,-2.6853848250797,inf
582_chr3,-2.44385709005121,inf
582_chr4,-3.19080607688731,inf
583_chr1,0.867098085787359,inf
583_chr11,0.328285450498929,inf
583_chr17,0.54468626776312,inf
583_chr2,-0.129496793684049,inf
583_chr3,-0.180878568660442,inf
583_chr4,0.690612940536602,inf
584_chr1,0.168510310210854,inf
584_chr11,-0.592476723052989,inf
584_chr17,0.43862399271476,inf
584_chr2,0.563980200765428,inf
584_chr3,-0.167668050800478,inf
584_chr4,-0.498698318556695,inf
585_chr1,1.01472142652241,inf
585_chr11,-0.0619214674008461,inf
585_chr17,1.34298817313522,inf
585_chr2,0.757935656954246,inf
585_chr3,-0.261503151052825,inf
585_chr4,0.0145231973862497,inf
586_chr1,-1.59879124361461,inf
586_chr11,-3.48888990914463,inf
586_chr17,-2.64191353979135,inf
586_chr2,-4.34883374379726,inf
586_chr3,-3.57913755130586,inf
586_chr4,-2.72880906895726,inf
587_chr1,-inf,0.51366746595381
587_chr11,-2.83862796111647,inf
587_chr17,-inf,-0.0046094993998778
587_chr2,-2.39301044908246,inf
587_chr3,-2.96771627440806,inf
587_chr4,-3.1652736166893,inf
588_chr1,-0.883304731084926,inf
588_chr11,-3.05763848208265,inf
588_chr17,-inf,-1.45525182574808
588_chr2,-3.00359973026391,inf
588_chr3,-3.67396096736967,inf
588_chr4,-2.90008545269145,inf
589_chr1,0.773721369548442,inf
589_chr11,-1.09652675279506,inf
589_chr17,-2.48754230825126,inf
589_chr2,-2.6912239538775,inf
589_chr3,-2.25472258942735,inf
589_chr4,-1.29822547846303,inf
58_chr1,-0.482467182009734,inf
58_chr11,-0.951312457140558,inf
58_chr17,-1.61367324620235,inf
58_chr2,-2.56839463234522,inf
58_chr3,-1.35061322642101,inf
58_chr4,-0.873951957446114,inf
590_chr1,-inf,4.48982053307759
590_chr11,-inf,3.12614998499344
590_chr17,2.95586212008694,inf
590_chr2,2.53777970459332,inf
590_chr3,2.71182566451654,inf
590_chr4,3.69487646889434,inf
591_chr1,2.35623699471651,inf
591_chr11,-inf,5.63750407881592
591_chr17,-inf,5.10227955412241
591_chr2,1.2835420868317,inf
591_chr3,-inf,5.78923805915861
591_chr4,2.43926105633143,inf
592_chr1,-inf,1.45953215376754
592_chr11,-3.12300414510373,inf
592_chr17,-inf,0.713186634850434
592_chr2,-inf,1.62396116768187
592_chr3,-inf,1.81698701243117
592_chr4,-1.26170979097918,inf
593_chr1,3.59349678881781,inf
593_chr11,-inf,6.1228346432778
593_chr17,2.35669919494227,inf
593_chr2,2.83122584904818,inf
593_chr3,2.1668989374214,inf
